City,State,Zip,Bank,BankState,NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,Defaulted
BOISE,ID,83701,WELLS FARGO BANK NATL ASSOC,SD,621210,84,1,2.0,0,0,1,0,N,N,80000.0,0.0,80000.0,72000.0,0
NEW CASTLE,DE,19801,WILMINGTON SAVINGS FUND SOCIET,DE,334513,60,1,1.0,0,0,1,2,0,Y,50000.0,0.0,50000.0,42500.0,0
CLEBURNE,TX,76031,AMER NATL BK OF TEXAS,TX,445120,240,39,1.0,0,0,1,2,N,N,972000.0,0.0,972000.0,729000.0,0
TUCSON,AZ,85714,BUSINESS DEVEL FINAN CORP,AZ,422720,240,36,1.0,29,7,1,0,N,N,540000.0,0.0,540000.0,540000.0,0
GLENDALE HEIGHTS,IL,60139,STEARNS BK NATL ASSOC,MN,722211,120,7,2.0,2,5,0,1,N,N,280500.0,0.0,280500.0,210375.0,0
Sugarloaf Twp,PA,18219,"COMMERCE BANK, A DIVISION OF",PA,447110,240,9,2.0,0,9,0,1,N,N,150000.0,0.0,150000.0,127500.0,0
FORT PIERCE,FL,34982,BANK OF AMERICA NATL ASSOC,NC,541330,21,8,1.0,1,9,1,1,N,N,50000.0,0.0,50000.0,25000.0,1
LONG ISLAND CITY,NY,11101,BANK OF AMERICA NATL ASSOC,RI,235210,10,10,1.0,3,13,1,1,Y,N,180821.0,0.0,100000.0,50000.0,1
SPOKANE,WA,99201,WELLS FARGO BANK NATL ASSOC,WA,0,93,25,1.0,0,0,0,0,N,N,200000.0,0.0,200000.0,168342.0,1
ROYERSFORD,PA,19468,"COMMERCE BANK, A DIVISION OF",PA,722211,120,1,2.0,8,1,4745,1,0,N,262000.0,0.0,262000.0,196500.0,0
SPRING,TX,77373,GE CAP. SMALL BUS. FINAN CORP,TX,444130,96,1,2.0,0,0,1,0,N,N,118000.0,0.0,118000.0,106200.0,0
GEORGETOWN,KY,40324,JPMORGAN CHASE BANK NATL ASSOC,IL,0,120,65,1.0,0,0,0,0,N,N,800000.0,0.0,800000.0,492800.0,0
ORLANDO,FL,32825,OLD FLORIDA BANK,FL,453220,84,1,2.0,0,1,1,1,0,N,50000.0,0.0,50000.0,42500.0,0
NATIONAL CITY,CA,91950,BANK OF AMERICA NATL ASSOC,NC,421830,84,7,1.0,0,7,1,1,0,N,85000.0,0.0,85000.0,42500.0,0
KANSAS CITY,MO,64136,U.S. BANK NATIONAL ASSOCIATION,OH,445120,45,3,2.0,2,5,1,1,0,N,34419.0,0.0,39000.0,33150.0,1
VICTOR,NY,14564,MANUFACTURERS & TRADERS TR CO,NY,443120,60,2,2.0,5,2,1,1,Y,N,48176.0,0.0,25000.0,12500.0,0
BREA,CA,92621,LANDMARK CERT. DEVEL CORP,CA,333292,240,26,1.0,9,17,1,0,N,N,303000.0,0.0,303000.0,303000.0,0
Durham,NC,27713,BRANCH BK. & TR CO,NC,541940,84,10,2.0,0,10,0,2,Y,N,25000.0,0.0,25000.0,12500.0,0
SAN DIEGO,CA,92101,CDC SMALL BUS. FINAN CORP,CA,811490,240,25,1.0,5,25,1,1,0,N,1998000.0,0.0,1998000.0,1998000.0,0
BETHLEHEM,PA,18015,"COMMERCE BANK, A DIVISION OF",PA,722410,300,4,2.0,4,0,1,1,0,N,200000.0,0.0,200000.0,150000.0,0
BRANDON,MO,57005,WELLS FARGO BANK NATL ASSOC,SD,334290,10,68,1.0,0,0,1,0,N,N,800000.0,0.0,800000.0,720000.0,0
MODESTO,CA,95356,LOANS FROM OLD CLOSED LENDERS,DC,333922,120,4,2.0,0,0,1,0,N,N,140000.0,0.0,140000.0,105000.0,0
LOUISVILLE,OH,44641,STARK DEVEL BOARD FINAN CORP,OH,0,120,17,1.0,5,0,1,0,N,N,134000.0,0.0,134000.0,134000.0,0
SALT LAKE CITY,UT,84102,ZIONS FIRST NATIONAL BANK,UT,541810,36,12,1.0,0,12,1,1,Y,N,43031.0,0.0,35000.0,17500.0,0
OKLAHOMA CITY,OK,73114,JPMORGAN CHASE BANK NATL ASSOC,IL,446120,84,55,1.0,7,55,1,1,Y,N,160000.0,0.0,160000.0,80000.0,0
HUNTERSVILLE,NC,28078,FIFTH THIRD BANK,NC,451110,32,1,2.0,0,0,1,0,N,N,275000.0,0.0,275000.0,206250.0,1
SIKESTON,MO,63801,FIRST ST. BK & TR COMPANY INC.,MO,722110,54,4,2.0,0,0,1,1,0,Y,57000.0,0.0,57000.0,48450.0,1
WASHINGTON,DC,20002,"PREMIER BANK, INC.",DC,0,60,12,1.0,0,0,1,0,N,N,300000.0,0.0,300000.0,225000.0,0
CHICAGO,IL,60628,BBCN BANK,CA,517210,58,7,1.0,0,7,0,1,N,N,25000.0,0.0,25000.0,22500.0,1
GREAT BEND,KS,65730,COMMUNITY BANK OF THE MIDWEST,KS,445299,240,6,1.0,6,12,61901,2,0,N,182000.0,0.0,182000.0,91000.0,0
MARSHALL,MI,49068,CHEMICAL BANK,MI,621111,66,8,1.0,0,0,1,1,0,N,163408.0,0.0,165000.0,82500.0,0
PITTSFORD,NY,14226,MANUFACTURERS & TRADERS TR CO,NY,722211,67,30,2.0,0,0,1,1,N,N,227500.0,0.0,227500.0,170625.0,0
BRONX,NY,10465,JPMORGAN CHASE BANK NATL ASSOC,IL,517310,77,2,2.0,1,2,0,1,Y,N,25000.0,0.0,25000.0,12500.0,1
WAYNESBORO,PA,17268,"BUSINESS LOAN CENTER, LLC",SC,721110,300,1,2.0,14,15,1,1,0,N,960000.0,0.0,1160000.0,870000.0,0
RUTLAND,VT,5701,CAPITAL ONE NATL ASSOC,VA,722211,84,6,1.0,0,6,1,2,0,N,35000.0,0.0,35000.0,17500.0,0
CLINTON TWP,MI,48035,JPMORGAN CHASE BANK NATL ASSOC,IL,452990,84,2,2.0,0,2,0,1,Y,N,109087.0,0.0,50000.0,25000.0,1
WAUSAU,WI,54401,BMO HARRIS BK NATL ASSOC,IL,0,84,13,1.0,0,0,1,0,N,N,92446.0,0.0,92609.0,74087.0,0
WEYMOUTH (TOWN OF),MA,2191,CITIZENS BANK NATL ASSOC,MA,811490,84,1,1.0,0,1,1,1,Y,N,28860.0,0.0,20000.0,10000.0,0
ORLANDO,FL,32807,BANK OF AMERICA NATL ASSOC,NC,442299,84,3,1.0,0,0,1,1,Y,N,10000.0,0.0,10000.0,5000.0,0
HONEOYE FALLS,NY,14472,MANUFACTURERS & TRADERS TR CO,NY,334412,84,11,1.0,0,0,1,0,N,N,210000.0,0.0,210000.0,178500.0,0
HIGH POINT,NC,27262,"SUPERIOR FINANCIAL GROUP, LLC",CA,423990,68,2,1.0,3,2,0,1,N,N,5000.0,0.0,5000.0,4250.0,1
ERIE,PA,16508,"PNC BANK, NATIONAL ASSOCIATION",PA,621310,60,2,2.0,0,0,1,2,Y,N,65507.0,0.0,35000.0,17500.0,0
CASTRO VALLEY,CA,94546,BBCN BANK,CA,812990,26,18,1.0,3,18,0,1,N,N,15000.0,0.0,15000.0,13500.0,1
HELENA,MT,59601,VALLEY BK OF HELENA A DIVISION,MT,561720,23,6,1.0,0,6,1,2,T,N,5000.0,0.0,5000.0,2500.0,0
JACKSONVILLE,FL,32216,"TD BANK, NATIONAL ASSOCIATION",FL,621498,210,2,1.0,0,0,1,1,N,N,74000.0,0.0,74000.0,62900.0,0
KATY,TX,77449,BANK OF AMERICA NATL ASSOC,NC,335921,84,5,1.0,0,5,1,1,Y,N,10000.0,0.0,10000.0,5000.0,0
DEVILS LAKE,ND,58301,BREMER BANK NATL ASSOC,ND,115112,12,1,1.0,0,1,0,2,N,N,41000.0,0.0,41000.0,20500.0,0
SHEDD,OR,97377,GE CAP. SMALL BUS. FINAN CORP,TX,493130,240,3,1.0,0,0,1,0,N,N,320000.0,0.0,320000.0,240000.0,0
Anaheim,CA,92679,OPUS BANK,CA,424490,120,47,2.0,0,47,0,1,N,N,500000.0,0.0,500000.0,450000.0,0
LIVE OAK,TX,78233,TEXAS CERT. DEVEL COMPANY INC.,TX,621111,240,65,1.0,5,0,1,1,0,N,1831000.0,0.0,1831000.0,1831000.0,0
MEDFORD,OR,97501,"WACHOVIA SBA LENDING, INC.",CA,0,120,47,1.0,0,47,42530,1,0,N,600000.0,0.0,600000.0,450000.0,0
PRESTON,ID,83263,IRELAND BANK,ID,0,70,2,2.0,0,0,1,0,N,Y,76800.0,0.0,76800.0,61440.0,1
BAY CITY,MI,48706,"FIRSTMERIT BANK, N.A.",OH,551112,180,8,1.0,0,0,1,1,0,Y,122763.0,0.0,122763.0,92072.0,0
MIDLOTHIAN,VA,23113,FIRST COMMUNITY BANK,VA,451120,41,1,1.0,0,0,1,0,N,Y,25000.0,0.0,25000.0,20000.0,1
ALBANY,NY,12203,CITIZENS BANK NATL ASSOC,RI,611620,84,3,1.0,0,3,1,1,Y,N,23452.0,0.0,5000.0,2500.0,0
CEDAR PARK,TX,78613,FIRST STATE BANK CENTRAL TEXAS,TX,722211,84,1,2.0,0,0,1,2,N,N,214380.0,0.0,214380.0,160785.0,0
FLORISSANT,MO,63034,"SUPERIOR FINANCIAL GROUP, LLC",CA,531210,101,2,1.0,2,2,1,1,0,N,15000.0,0.0,15000.0,12750.0,1
HOWELL,NJ,7731,BANK OF AMERICA NATL ASSOC,RI,445110,84,4,1.0,2,6,1,1,0,N,100000.0,0.0,100000.0,50000.0,0
SAN DIEGO,CA,92101,BANK OF AMERICA NATL ASSOC,NC,811111,58,7,1.0,4,7,0,1,T,N,79000.0,0.0,50000.0,25000.0,1
ELKHART,KS,67950,BANK OF AMERICA NATL ASSOC,MD,421310,60,7,1.0,0,0,1,0,Y,N,100000.0,0.0,100000.0,50000.0,0
BOISE,ID,83702,BANK OF THE CASCADES,OR,451140,84,7,1.0,0,0,1,0,N,N,46000.0,0.0,46000.0,36800.0,0
NEW YORK,NY,10038,HSBC BK USA NATL ASSOC,VA,722213,82,6,1.0,1,7,0,1,Y,N,25000.0,0.0,25000.0,12500.0,1
Lansing,NY,14882,MANUFACTURERS & TRADERS TR CO,NY,722110,118,10,2.0,0,10,0,2,N,N,50000.0,0.0,50000.0,25000.0,0
FORT THOMAS,KY,41075,FIFTH THIRD BANK,KY,524291,85,7,1.0,1,7,1,1,Y,N,155500.0,0.0,100000.0,50000.0,0
COLD SPRINGS,MN,56320,SENTRY BANK,MN,722110,84,25,2.0,25,0,1,2,Y,N,81452.0,0.0,43000.0,21500.0,0
FITCHBURG,WI,53719,STATE BANK OF CROSS PLAINS,WI,624410,84,12,1.0,12,12,1,2,Y,N,293181.0,0.0,50000.0,25000.0,0
KATY,TX,77449,PROSPERITY BANK,TX,333292,12,12,1.0,0,0,1,0,N,N,200000.0,0.0,200000.0,170000.0,0
BROOKHAVEN,MS,39601,TRUSTMARK NATIONAL BANK,MS,812320,180,8,2.0,0,0,1,0,N,N,180000.0,0.0,180000.0,135000.0,0
MANSFIELD,OH,44905,JPMORGAN CHASE BANK NATL ASSOC,IL,624410,84,16,1.0,0,16,1,1,Y,N,35095.0,0.0,25000.0,12500.0,0
WESTERVILLE,OH,43081,KEYBANK NATIONAL ASSOCIATION,OH,0,84,2,1.0,0,0,1,0,N,Y,25000.0,0.0,25000.0,21550.0,0
SEATTLE,WA,98133,KEYBANK NATIONAL ASSOCIATION,OH,0,12,1,1.0,0,0,1,0,Y,N,25000.0,0.0,25000.0,12500.0,0
PALISADES PARK,NJ,7650,"CITIBANK, N.A.",SD,541618,65,4,1.0,0,4,1,1,Y,N,100000.0,0.0,100000.0,50000.0,1
CAMBRIDGE,NY,12816,GLENS FALLS NATL BK & TR CO,NY,444130,60,10,1.0,0,0,1,0,0,Y,98000.0,0.0,98000.0,78400.0,0
WASHINGTON COURT HOUSE (CORPOR,OH,43160,THE HUNTINGTON NATIONAL BANK,OH,541110,48,5,1.0,0,5,1,2,0,N,35000.0,0.0,35000.0,17500.0,0
Antioch,CA,94531,BANK OF THE WEST,CA,541330,300,1,2.0,0,0,0,1,N,N,157200.0,0.0,157200.0,117900.0,0
ZIONSVILLE,IN,46077,"PNC BANK, NATIONAL ASSOCIATION",IN,448140,60,4,2.0,0,0,1,0,N,Y,50000.0,0.0,50000.0,40000.0,0
CANTON,MA,2021,BANK OF AMERICA NATL ASSOC,NC,541618,84,3,1.0,1,4,0,1,Y,N,77500.0,0.0,35000.0,17500.0,0
Bloomington,MN,55431,SPEDCO,MN,423730,240,41,1.0,5,41,0,1,,N,1024000.0,0.0,1024000.0,1024000.0,0
MINNEAPOLIS,MN,55408,SUNRISE BANKS NATL ASSOC,MN,722213,84,12,1.0,0,12,1,1,0,N,61100.0,0.0,61100.0,51935.0,0
GRAND JUNCTION,CO,81501,WELLS FARGO BANK NATL ASSOC,CO,811121,180,16,1.0,0,0,1,0,N,N,200000.0,0.0,200000.0,150000.0,0
ELK CITY,OK,73644,GREAT PLAINS NATIONAL BANK,OK,0,96,1,2.0,0,0,1,0,0,Y,32000.0,0.0,32000.0,25600.0,0
EUREKA,MO,63025,U.S. BANK NATIONAL ASSOCIATION,OH,621498,84,3,2.0,3,0,1,1,0,N,238700.0,0.0,238700.0,179025.0,0
Seattle,WA,98199,KEYBANK NATIONAL ASSOCIATION,OH,621340,72,40,2.0,50,50,0,1,Y,N,60000.0,0.0,20000.0,10000.0,0
CLEARWATER,FL,34625,SYNOVUS BANK,FL,0,84,18,1.0,0,0,1,0,N,N,634000.0,0.0,634000.0,475500.0,0
SALT LAKE CITY,UT,84106,ZIONS FIRST NATIONAL BANK,UT,541611,12,4,2.0,0,4,1,1,Y,N,25000.0,0.0,25000.0,12500.0,0
"EAST WENATCHEE,",WA,98802,WELLS FARGO BANK NATL ASSOC,SD,234110,108,17,1.0,0,0,1,0,N,N,103500.0,0.0,103500.0,77625.0,0
ROCK SPRINGS,WY,82901,WELLS FARGO BANK NATL ASSOC,SD,541110,240,8,1.0,0,0,1,0,N,N,239500.0,0.0,239500.0,179625.0,0
SAINT LOUIS,MO,63104,COMMERCE BANK,MO,624410,78,2,1.0,1,2,1,1,T,N,37943.0,0.0,15000.0,7500.0,1
VISALIA,CA,93292,WELLS FARGO BANK NATL ASSOC,SD,0,84,1,1.0,0,0,1,0,0,N,89000.0,0.0,89000.0,71200.0,0
SCRANTON,PA,18505,FIDELITY DEPOSIT & DISCOUNT BK,PA,453110,185,7,1.0,0,0,1,1,0,Y,140000.0,0.0,140000.0,105000.0,1
LAWRENCEVILLE,NJ,8648,1ST CONSTITUTION BANK,NJ,541214,288,4,1.0,0,0,1,1,N,N,250000.0,0.0,250000.0,187500.0,0
MILFORD,CT,6460,CITIZENS BANK NATL ASSOC,RI,334513,84,3,1.0,0,3,0,1,Y,N,38000.0,0.0,25000.0,12500.0,0
RESTON,VA,22091,UNITED BANK,VA,0,180,4,1.0,0,0,1,0,N,N,300000.0,0.0,300000.0,255000.0,0
TRENTON,NJ,8609,SUN NATIONAL BANK,NJ,541219,24,5,1.0,2,5,1,1,Y,N,54976.0,0.0,35000.0,17500.0,0
WOODBRIDGE,VA,22191,BBCN BANK,CA,812112,84,6,1.0,7,6,0,1,N,N,25000.0,0.0,25000.0,21250.0,0
ORANGEBURG,SC,29115,"SUPERIOR FINANCIAL GROUP, LLC",CA,423510,120,3,2.0,3,3,0,1,N,N,5000.0,0.0,5000.0,4250.0,0
RED WING,MN,55066,WELLS FARGO BANK NATL ASSOC,SD,453220,168,2,1.0,2,4,1,1,0,N,148500.0,0.0,157000.0,117750.0,1
CHICAGO,IL,60612,SOUTH CENT. BANK NATL ASSOC,IL,0,60,10,1.0,0,0,1,0,N,N,80000.0,0.0,80000.0,64000.0,0
FOUNTAIN VALLEY,CA,92708,BBCN BANK,CA,532230,120,16,1.0,0,0,1,0,N,N,155000.0,0.0,155000.0,139500.0,0
EUCLID,OH,44123,U.S. BANK NATIONAL ASSOCIATION,OH,722110,7,15,1.0,0,15,0,1,N,N,30000.0,0.0,30000.0,15000.0,1
MARCELLUS,NY,13108,SOLVAY BANK,NY,448120,84,1,2.0,3,4,0,2,N,N,75000.0,0.0,75000.0,63750.0,0
WASHINGTON,DC,20002,WELLS FARGO BANK NATL ASSOC,SD,561510,300,3,1.0,0,0,1,0,N,N,230000.0,0.0,230000.0,195500.0,0
FAYETTE,MO,65248,COMMERCIAL TRUST CO.,MO,511120,70,6,2.0,0,0,1,2,0,Y,40000.0,0.0,40000.0,34000.0,0
CHICAGO,IL,60622,JPMORGAN CHASE BANK NATL ASSOC,IL,448140,84,3,1.0,2,3,1,2,Y,N,74742.0,0.0,30000.0,15000.0,1
HUNTSVILLE,AL,35805,REGIONS BANK,TN,811310,240,5,1.0,0,0,1,0,N,N,150000.0,0.0,150000.0,125550.0,0
CROWLEY,TX,76036,SOUTHWEST BANK,TX,325611,63,5,2.0,0,0,1,0,0,N,25000.0,0.0,25000.0,20000.0,0
GREER,SC,29651,BUSINESS DEVEL CORP OF SO. CAR,SC,722211,84,1,2.0,13,0,1,1,0,N,225000.0,0.0,225000.0,168750.0,0
RICHMOND,IN,47374,FIRST BK RICHMOND NATL ASSOC,IN,812112,152,1,2.0,0,0,1,1,N,N,250000.0,0.0,250000.0,187500.0,1
STANTON,CA,90680,U.S. BANK NATIONAL ASSOCIATION,OH,811113,300,2,1.0,0,0,1,0,0,N,328000.0,0.0,328000.0,246000.0,0
Houston,TX,77078,CAPITAL ONE NATL ASSOC,VA,314911,84,50,1.0,0,0,1,1,N,N,50000.0,0.0,50000.0,25000.0,0
SUNNYVALE,CA,94087,MORTGAGE CAP. DEVEL CORP,CA,0,240,3,1.0,1,0,79140,0,N,N,1000000.0,0.0,1000000.0,1000000.0,0
DINGMANS FERRY,PA,18328,CITIZENS BANK OF PENNSYLVANIA,PA,811111,60,6,1.0,0,6,1,1,0,N,50000.0,0.0,50000.0,25000.0,0
PORT TOWNSEND,WA,98368,"PRIME PACIFIC BANK, NA",WA,442299,300,3,1.0,0,0,1,2,N,N,266000.0,0.0,266000.0,199500.0,0
Anderson,IN,46013,STAR FINANCIAL BANK,IN,611511,25,5,2.0,2,7,0,1,Y,N,90887.0,0.0,50000.0,25000.0,0
PORT ST LUCIE,FL,34952,CAPITAL ONE NATL ASSOC,VA,238340,38,4,1.0,0,4,0,1,Y,N,67490.0,0.0,25000.0,12500.0,1
SONORA,CA,95370,BANK OF AMERICA CALIFORNIA N.A,CA,453310,84,1,1.0,0,0,1,1,N,N,70000.0,0.0,70000.0,56000.0,0
COTTONWOOD,AZ,86326,WELLS FARGO BANK NATL ASSOC,SD,238220,80,4,1.0,1,4,1,1,Y,N,28401.0,0.0,25000.0,12500.0,0
BOSTON,MA,2115,CITIZENS BANK NATL ASSOC,MA,541511,60,3,1.0,0,3,1,1,0,N,12700.0,0.0,12700.0,6350.0,0
CHESAPEAKE,VA,23327,WELLS FARGO BANK NATL ASSOC,NC,621340,60,3,2.0,3,3,1,1,0,N,145000.0,0.0,145000.0,72500.0,0
BISMARCK,ND,58501,DAKOTA CERT. DEVEL CO,ND,441110,240,59,1.0,11,48,1,0,N,N,750000.0,0.0,750000.0,750000.0,0
WEST BLOOMFIELD,MI,48324,CITIZENS BANK NATL ASSOC,RI,238220,60,2,1.0,4,6,1,1,N,N,35000.0,0.0,35000.0,17500.0,0
CHANDLER,AZ,85226,JPMORGAN CHASE BANK NATL ASSOC,IL,713940,42,7,1.0,0,7,1,0,0,N,122500.0,0.0,122500.0,104125.0,1
FEDERAL WAY,WA,98003,BANK OF AMERICA NATL ASSOC,NC,238390,31,5,2.0,0,5,0,2,T,N,15000.0,0.0,10000.0,5000.0,1
GREENWICH,NY,12170,BALLSTON SPA NATIONAL BANK,NY,0,60,9,1.0,0,0,1,0,N,Y,26571.0,0.0,26800.0,21440.0,0
MOUNT VERNON,WA,98273,HERITAGE BANK,WA,442210,300,7,1.0,0,7,1,2,0,N,780000.0,0.0,780000.0,585000.0,0
PEORIA,IL,61614,REGIONS BANK,TN,621310,108,3,2.0,0,0,1,1,0,Y,69840.0,0.0,140000.0,119000.0,0
WHEATON,IL,60187,CITIZENS BANK NATL ASSOC,RI,722110,5,10,1.0,2,12,0,1,Y,N,67252.0,0.0,45000.0,22500.0,1
BIDDEFORD,ME,4005,BANGOR SAVINGS BANK,ME,422410,60,2,1.0,0,0,1,0,N,Y,28000.0,0.0,28000.0,22400.0,0
FALKVILLE,AL,35622,SOUTHERN DEVELOPMENT COUNCIL,AL,0,240,15,2.0,15,0,1,1,N,N,363000.0,0.0,363000.0,363000.0,0
LAYTON,UT,84025,1ST NATL BK OF LAYTON,UT,0,300,7,1.0,0,0,1,0,N,N,630000.0,0.0,630000.0,472500.0,0
EAST FALMOUTH,MA,2536,SANTANDER BANK NATL ASSOC,DE,236118,60,3,1.0,0,0,0,1,N,N,45000.0,0.0,45000.0,22500.0,0
MANCHESTER,NH,3104,CITIZENS BANK NATL ASSOC,RI,541219,50,2,1.0,0,2,0,1,N,N,55959.0,0.0,56000.0,28000.0,1
ROYAL PALM BEACH,FL,33411,"PNC BANK, NATIONAL ASSOCIATION",FL,713990,60,3,2.0,0,0,1,2,N,N,96600.0,0.0,96600.0,82110.0,0
CORNING,IA,50841,FIRST NATIONAL BANK,IA,0,185,7,1.0,0,0,1,0,0,Y,99000.0,0.0,99000.0,79200.0,1
ST. CHARLES,MN,55972,SOUTHEASTERN MINNESOTA 504 DEV,MN,722211,240,50,1.0,15,0,1,2,0,N,88000.0,0.0,88000.0,88000.0,0
CEDAR HILLS,UT,84062,MOUNTAIN W. SMALL BUS. FINAN,UT,621210,240,2,2.0,15,2,1,2,N,N,433000.0,0.0,433000.0,433000.0,0
LOS ANGELES,CA,90026,U.S. BANK NATIONAL ASSOCIATION,OH,541921,300,1,1.0,0,0,1,0,0,N,202500.0,0.0,202500.0,151875.0,0
BARNSTEAD,NH,3218,CITIZENS BANK NATL ASSOC,RI,238990,60,1,1.0,0,1,1,1,0,N,37000.0,0.0,37000.0,18500.0,0
PROVIDENCE,RI,2903,CITIZENS BANK NATL ASSOC,RI,0,83,2,1.0,0,2,1,0,Y,N,77175.0,0.0,25000.0,12500.0,0
MIAMISBURG,OH,45342,"PNC BANK, NATIONAL ASSOCIATION",OH,541330,87,9,1.0,0,9,1,1,0,N,200000.0,0.0,200000.0,150000.0,0
PHOENIX,AZ,85007,MUFG UNION BANK NATL ASSOC,CA,238220,194,22,1.0,0,22,0,1,N,N,840000.0,0.0,840000.0,630000.0,1
FALLS CHURCH,VA,22046,"READYCAP LENDING, LLC",CA,621210,300,4,1.0,1,3,1,1,0,N,360000.0,0.0,360000.0,270000.0,0
EUGENE,OR,97401,PACIFIC CONTINENTAL BANK,OR,238220,84,3,1.0,0,3,1,1,0,N,39000.0,0.0,39000.0,33150.0,0
MONTGOMERY,IL,60538,CITIZENS BANK NATL ASSOC,RI,443120,65,5,1.0,1,6,0,2,Y,N,56299.0,0.0,50000.0,25000.0,1
BINGHAMTON,NY,13904,MANUFACTURERS & TRADERS TR CO,NY,235920,12,50,1.0,0,0,1,0,N,N,50000.0,0.0,50000.0,37500.0,0
ATHENS,TN,37303,BBCN BANK,CA,722211,49,5,2.0,0,0,0,1,N,N,25000.0,0.0,25000.0,21250.0,1
MIAMI,FL,33166,JPMORGAN CHASE BANK NATL ASSOC,IL,423620,84,4,1.0,0,4,0,1,Y,N,123316.0,0.0,25000.0,21250.0,0
HACKETTSTOWN,NJ,7840,"PNC BANK, NATIONAL ASSOCIATION",NJ,0,300,3,2.0,0,0,1,0,0,N,370000.0,0.0,370000.0,277500.0,0
COLUMBUS,OH,43240,U.S. BANK NATIONAL ASSOCIATION,OH,713940,300,4,2.0,3,1,1,1,0,N,183000.0,0.0,183000.0,137250.0,0
OAKLAND,CA,94612,"CAPITAL ACCESS GROUP, INC.",CA,811121,240,6,1.0,1,6,1,1,N,N,485000.0,0.0,485000.0,485000.0,0
GREENDALE,WI,53129,LAYTON STATE BANK,WI,451211,60,2,1.0,0,0,1,1,0,Y,60000.0,0.0,60000.0,51000.0,0
MOBILE,AL,36695,"SUPERIOR FINANCIAL GROUP, LLC",CA,236220,103,2,1.0,2,2,0,2,N,N,10000.0,0.0,10000.0,8500.0,1
HARTFORD,CT,6114,WEBSTER BANK NATL ASSOC,CT,811111,276,7,1.0,0,0,1,0,N,N,150000.0,0.0,255000.0,191250.0,0
EAST MILLINOCKET (TOWN OF),ME,4430,BANGOR SAVINGS BANK,ME,441310,240,5,1.0,0,5,56925,2,0,N,137732.0,0.0,137732.0,117072.0,0
KENNEBUNK,ME,4043,BANGOR SAVINGS BANK,ME,0,60,6,1.0,0,0,0,0,N,N,75000.0,0.0,75000.0,67500.0,0
CHANDLER,AZ,85249,JPMORGAN CHASE BANK NATL ASSOC,IL,541320,60,4,1.0,0,4,0,1,N,N,15300.0,0.0,15300.0,7650.0,0
HAVRE,MT,59501,WELLS FARGO BANK NATL ASSOC,MT,0,60,3,2.0,0,0,64975,2,N,Y,22500.0,0.0,22500.0,18000.0,0
BELLEVUE,ID,83313,MOUNTAIN W. BANK A DIVISION OF,ID,235990,84,8,1.0,4,8,1,2,Y,N,96847.0,0.0,15000.0,7500.0,0
PAGE,AZ,86040,BANK OF AMERICA NATL ASSOC,NC,722211,84,12,1.0,4,12,0,1,Y,N,104000.0,0.0,74000.0,37000.0,0
ORANGE,CA,92666,PACIFIC WESTERN BANK,CA,0,300,8,1.0,0,0,1,0,N,N,525000.0,0.0,525000.0,393750.0,0
ROCHESTER,MN,55901,MINNESOTA BUS. FINAN CORP,MN,0,240,60,1.0,20,0,0,0,N,N,136000.0,0.0,136000.0,136000.0,0
WESTMINSTER,CO,80234,WELLS FARGO BANK NATL ASSOC,SD,445310,8,2,1.0,0,2,1,1,Y,N,90357.0,0.0,45000.0,22500.0,1
WESTERLY,RI,2891,OCEAN ST. BUS. DEVEL AUTHORITY,RI,334417,240,5,1.0,15,0,1,0,N,N,176000.0,0.0,176000.0,176000.0,0
HULL,MA,2045,SANTANDER BANK NATL ASSOC,MA,541330,48,1,1.0,0,1,1,1,Y,N,10755.0,0.0,10000.0,5000.0,0
DAVIE,FL,33328,"BUSINESS LENDERS, LLC",CT,713940,87,2,2.0,0,0,46561,1,0,Y,150000.0,0.0,150000.0,112500.0,1
HONOLULU,HI,96816,"AMERICAN SAVINGS BANK, FSB",HI,511130,60,1,1.0,0,0,1,1,0,Y,60000.0,0.0,60000.0,51000.0,0
FLORISSANT,MO,63031,PULASKI BANK,MO,561730,6,27,1.0,13,27,1,1,Y,N,151300.0,0.0,150000.0,75000.0,1
BOYNTON BEACH,FL,33426,"SUPERIOR FINANCIAL GROUP, LLC",CA,541810,96,5,1.0,5,5,0,1,N,N,10000.0,0.0,10000.0,8500.0,1
BLOOMINGDALE,OH,43910,"WESBANCO BANK, INC.",OH,221310,106,3,1.0,0,0,1,0,N,N,165200.0,0.0,165200.0,132160.0,0
FAYETTEVILLE,NY,13066,MANUFACTURERS & TRADERS TR CO,NY,335224,35,3,2.0,0,0,1,0,0,Y,40000.0,0.0,40000.0,32000.0,1
GARFIELD HEIGHTS,OH,44125,U.S. BANK NATIONAL ASSOCIATION,OH,524210,84,3,1.0,1,4,1,1,Y,N,56495.0,0.0,50000.0,25000.0,0
HARLEY,IA,51346,SAVINGS BANK,IA,238220,59,5,1.0,0,5,0,2,N,N,35000.0,0.0,35000.0,35000.0,1
GASTONIA,NC,28052,CENTRALINA DEVEL CORPORATION I,NC,313210,120,86,1.0,15,0,1,0,N,N,207000.0,0.0,207000.0,207000.0,0
ABILENE,TX,79604,PROSPERITY BANK,TX,235510,180,3,1.0,0,0,1,0,N,N,41000.0,0.0,41000.0,36900.0,0
